problem,click_depth,filter_depth,iterative_distance,number_filters,query_frequency,relevant_new_info,number_measures,consideration_time,elapsed_time,number_cells,rqp,iterative_precision,click_per_query,view_area_increase,execution_time,number_aggregations,aggregation_depth,iterative_recall,number_queries,expected
dibstudent07--2016-09-24--22-42.log-39,-0.2634135673,-0.3753098313,-0.2094252255,-0.488242589,-0.3005844738,-0.1252184893,1.0632520095,0.0777082921,0.3403082882,3.2774651679,1.1737427259,0.9372741394,-0.291077698,-0.1444585767,-0.1465924381,0.7085619708,2.4045701954,0.274584109,0.6034138833,0
dibstudent07--2016-09-24--22-42.log-4,-0.0278635311,-0.3753098313,-0.7047755645,-0.488242589,-0.1750893208,0.0320797975,-1.2843878567,-0.3408652399,-0.8235299528,-0.0238026629,-1.4044974395,0.9372741394,-0.6175567376,-0.1444585767,-0.1026508254,0.7085619708,0.591732481,0.956849521,-1.1151325197,0
dibstudent07--2016-09-24--22-42.log-40,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.3028094395,-0.1252184893,1.0632520095,-0.3769153567,0.3839027545,3.2774651679,1.2474067307,0.9372741394,-0.291077698,-0.1444585767,-0.1469955721,0.7085619708,2.4045701954,0.956849521,0.6525152091,0
dibstudent07--2016-09-24--22-42.log-41,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.2977371719,0.0833302663,1.0632520095,-0.1075350069,0.3885040436,1.3234849095,1.3210707354,-1.1869082721,-0.6175567376,0.1569971652,-0.0083174549,-0.2836421386,1.8002909573,-1.1503836119,0.7016165349,0
dibstudent07--2016-09-24--22-42.log-42,-0.7345136397,-0.3753098313,1.2766257917,-0.488242589,-0.2970577601,3.6510255734,1.0632520095,-0.3677293646,0.4161902987,-0.2238294067,1.3947347401,-1.1869082721,-0.6175567376,-0.143175877,-0.0966038144,-1.275846248,-0.6168259953,-1.1503836119,0.7507178607,0
dibstudent07--2016-09-24--22-42.log-43,-0.2634135673,-0.3753098313,0.2859251136,-0.488242589,-0.2922574285,1.9035349927,1.0632520095,-0.23033166,0.4214864924,-0.0023121863,1.4683987448,-1.1869082721,-0.6175567376,-0.1003131167,-0.0397619117,-0.2836421386,0.591732481,-1.1503836119,0.7998191865,0
dibstudent07--2016-09-24--22-42.log-44,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.2896879598,1.9035349927,1.0632520095,-0.3882432386,0.4383565772,-0.0023121863,1.5420627496,0.9372741394,-0.6175567376,-0.1444585767,-0.1465924381,-0.2836421386,0.591732481,0.956849521,0.8489205123,0
dibstudent07--2016-09-24--22-42.log-45,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2845914133,1.9035349927,1.0632520095,-0.1549130056,0.4415458097,-0.0023121863,1.6157267543,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,-0.2836421386,0.591732481,0.956849521,0.8980218381,0
dibstudent07--2016-09-24--22-42.log-46,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.2834283747,1.9147429786,1.0632520095,-0.4242933554,0.4651424662,-0.0155370949,1.689390759,-1.1869082721,-0.6175567376,-0.10296738,-0.0901536694,-1.275846248,-0.6168259953,-1.1503836119,0.9471231639,0
dibstudent07--2016-09-24--22-42.log-5,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.1300695681,0.0320797975,-1.2843878567,-0.2494125796,-0.8161490453,-0.0238026629,-1.3308334348,0.9372741394,-0.6175567376,-0.1444585767,-0.1155511153,0.7085619708,0.591732481,0.956849521,-1.0660311939,0
dibstudent07--2016-09-24--22-42.log-6,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.1218474913,0.1310894129,-1.2843878567,-0.04884421,-0.7999542351,8.9807070388,-1.2571694301,-1.1392552209,-0.6175567376,1.96361391,0.1553549742,0.7085619708,0.591732481,0.956849521,-1.0169298681,0
dibstudent07--2016-09-24--22-42.log-7,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.1596155683,0.1310894129,-1.2843878567,0.6006914092,-0.7672374466,8.9807070388,-1.1835054254,0.9372741394,-0.6175567376,-0.1444585767,-0.1155511153,0.7085619708,0.591732481,0.956849521,-0.9678285423,0
dibstudent07--2016-09-24--22-42.log-8,-0.0278635311,-0.3753098313,0.2859251136,-0.488242589,-0.2673752473,-1.0891806406,-0.1105679236,0.4922695516,-0.6770202482,8.8153956803,-1.1098414206,-1.1869082721,0.0354013416,1.7519269943,0.2375943228,0.7085619708,0.591732481,-1.1503836119,-0.9187272165,0
dibstudent07--2016-09-24--22-42.log-9,-0.2634135673,0.0587269718,-0.2094252255,-0.1304853789,-0.3109084251,-1.0835476172,-0.1105679236,-0.3462802993,-0.5974373146,0.0770372659,-1.0361774159,0.9372741394,-0.291077698,-0.1444585767,-0.1405454272,0.7085619708,0.591732481,-1.0787561699,-0.8696258907,0
dibstudent07--2016-09-26--00-34.log-35,-0.2634135673,4.6884528716,-0.2094252255,4.1626011423,-0.3489861118,-0.5142608157,-0.1105679236,-0.1283958067,0.4932187053,-0.1477861818,0.6710942231,-1.1869082721,-0.291077698,-0.1444585767,-0.1050696297,0.7085619708,1.1960117191,-1.1503836119,0.4070085801,1
dibstudent07--2016-09-26--00-34.log-36,-0.4989636035,4.6884528716,-0.2094252255,4.1626011423,-0.3472055404,-0.5216119278,-0.1105679236,0.294340835,0.5196591051,0.0142189496,0.7389806588,-1.1869082721,0.3618803812,-0.102727038,0.0771469662,1.7007660802,1.8002909573,-1.1503836119,0.4561099059,1
dibstudent07--2016-09-26--00-34.log-37,-0.7345136397,4.6884528716,-0.2094252255,4.1626011423,-0.350291156,-0.5142608157,-0.1105679236,-0.2239663256,0.5821861225,-0.1477861818,0.8068670945,-1.1869082721,-0.6175567376,-0.1444585767,-0.1046664957,0.7085619708,1.1960117191,-1.1503836119,0.5052112317,1
dibstudent07--2016-09-26--00-34.log-38,-0.7345136397,4.6884528716,0.7812754526,4.1626011423,-0.3474999483,-0.4156907599,-0.1105679236,-0.2604237031,0.6001986775,-0.2039920437,0.8747535303,-1.1869082721,-0.6175567376,-0.1399481806,0.0352210238,1.7007660802,3.0088494336,-1.1503836119,0.5543125575,1
dibstudent07--2016-09-26--00-34.log-39,-0.7345136397,4.6884528716,0.7812754526,4.1626011423,-0.3443006458,-0.5142608157,-0.1105679236,-0.2994754824,0.6145927558,-0.1477861818,0.942639966,-1.1869082721,-0.6175567376,-0.1444585767,-0.1050696297,0.7085619708,1.1960117191,-1.1503836119,0.6034138833,1
dibstudent07--2016-09-26--00-34.log-4,2.0920867946,-0.3753098313,-0.7047755645,-0.488242589,-0.1185530801,-0.3518654497,-0.1105679236,-0.254375127,-0.8374031798,0.3018607135,-1.4333852845,0.9372741394,2.3207546189,-0.1444585767,-0.1425610975,0.7085619708,1.1960117191,0.956849521,-1.1151325197,1
dibstudent07--2016-09-26--00-34.log-40,-0.7345136397,4.6884528716,0.2859251136,4.1626011423,-0.34078811,-0.5142608157,-0.1105679236,-0.3704444362,0.6261679555,-0.1477861818,1.0105264017,-1.1869082721,-0.6175567376,-0.1303745309,0.0702936871,1.7007660802,2.4045701954,-1.1503836119,0.6525152091,1
dibstudent07--2016-09-26--00-34.log-41,-0.7345136397,4.6884528716,0.2859251136,4.1626011423,-0.3364255114,-0.5142608157,-0.1105679236,-0.2196071274,0.6310192009,-0.1477861818,1.0784128375,-1.1869082721,-0.6175567376,-0.1444585767,-0.1042633616,0.7085619708,1.1960117191,-1.1503836119,0.7016165349,1
dibstudent07--2016-09-26--00-34.log-42,-0.0278635311,4.6884528716,0.2859251136,4.1626011423,-0.3339479721,-0.4513460114,-0.1105679236,-0.3508808372,0.6495434465,-0.075049184,1.1462992732,-1.1869082721,-0.6175567376,-0.1180191575,0.0763406981,1.7007660802,2.4045701954,-1.1503836119,0.7507178607,1
dibstudent07--2016-09-26--00-34.log-43,-0.2634135673,4.6884528716,-0.7047755645,4.1626011423,-0.3300067622,-0.4513460114,-0.1105679236,-0.3087067257,0.6568510684,-0.075049184,1.2141857089,0.9372741394,-0.6175567376,-0.1444585767,0.1295543942,1.7007660802,2.4045701954,0.956849521,0.7998191865,1
dibstudent07--2016-09-26--00-34.log-44,-0.4989636035,4.6884528716,-0.7047755645,4.1626011423,-0.3265433122,-0.4513460114,-0.1105679236,-0.2793537854,0.6673557748,-0.075049184,1.2820721446,0.9372741394,-0.6175567376,-0.1444585767,-0.0127519296,1.7007660802,2.4045701954,0.956849521,0.8489205123,1
dibstudent07--2016-09-26--00-34.log-45,-0.7345136397,4.6884528716,-0.7047755645,4.1626011423,-0.3235052589,-0.4513460114,-0.1105679236,1.0141968076,0.6805982221,-0.075049184,1.3499585804,0.9372741394,-0.6175567376,-0.1444585767,0.0461056434,1.7007660802,2.4045701954,0.956849521,0.8980218381,1
dibstudent07--2016-09-26--00-34.log-46,-0.7345136397,4.3990950029,0.2859251136,3.4470867221,-0.3350757507,-0.5394839768,-0.1105679236,0.5496028127,0.8055423285,-0.170929772,1.4178450161,0.9372741394,-0.291077698,-0.1444585767,-0.1163573834,1.7007660802,2.4045701954,-0.3433581567,0.9471231639,1
dibstudent07--2016-09-26--00-34.log-47,-0.7345136397,8.7394630339,4.248727826,7.0246588231,-0.3406648869,-0.5394839768,-0.1105679236,-0.2620829135,0.8905182974,-0.170929772,1.4857314518,-1.1869082721,-0.6175567376,-0.1343384899,-0.0115425274,1.7007660802,2.4045701954,-1.1503836119,0.9962244897,1
dibstudent07--2016-09-26--00-34.log-48,-0.7345136397,8.7394630339,0.7812754526,7.0246588231,-0.3381854078,-0.2441844776,-0.1105679236,-0.3460389596,0.9063165802,-0.2106044981,1.5536178876,-1.1869082721,-0.6175567376,-0.1410858416,0.3718379653,2.6929701896,4.2174079099,-1.1503836119,1.0453258155,1
dibstudent07--2016-09-26--00-34.log-49,-0.4989636035,4.3990950029,5.7347788431,3.4470867221,-0.3347367151,-0.5394839768,-0.1105679236,-0.3252535785,0.9132760954,-0.170929772,1.6215043233,-1.1869082721,-0.291077698,-0.1444585767,-0.1070853,1.7007660802,2.4045701954,-1.1503836119,1.0944271413,1
dibstudent07--2016-09-26--00-34.log-5,1.8565367584,-0.3753098313,-0.2094252255,-0.488242589,-0.1055969851,-1.0702401269,-0.1105679236,-0.3711684553,-0.8223874825,-0.1742359992,-1.3654988488,-1.1869082721,1.0148384605,-0.1348098179,-0.0752377092,-0.2836421386,0.591732481,-1.1503836119,-1.0660311939,1
dibstudent07--2016-09-26--00-34.log-50,-0.7345136397,4.3990950029,-0.2094252255,3.4470867221,-0.3315498626,-0.6167088666,-0.1105679236,-0.4242933554,0.9222640515,-0.1560517497,1.689390759,-1.1869082721,-0.6175567376,-0.131819631,-0.0377462414,2.6929701896,3.0088494336,-1.1503836119,1.1435284671,1
dibstudent07--2016-09-26--00-34.log-6,1.6209867222,-0.3753098313,-0.7047755645,-0.488242589,-0.053809084,-1.0702401269,-0.1105679236,-0.35364116,-0.8177115991,-0.1742359992,-1.2976124131,0.9372741394,1.0148384605,-0.1444585767,-0.1389328909,-0.2836421386,0.591732481,0.956849521,-1.0169298681,1
dibstudent07--2016-09-26--00-34.log-7,1.3854366861,-0.3753098313,-0.7047755645,-0.488242589,-0.0133833487,-1.0702401269,-0.1105679236,-0.3798868517,-0.8114823226,-0.1742359992,-1.2297259773,0.9372741394,1.0148384605,-0.1444585767,-0.1288545394,-0.2836421386,0.591732481,0.956849521,-0.9678285423,1
dibstudent07--2016-09-26--00-34.log-8,1.1498866499,-0.3753098313,-0.7047755645,-0.488242589,0.0340748076,-1.0702401269,-0.1105679236,-0.3872929636,-0.8076138896,-0.1742359992,-1.1618395416,0.9372741394,1.0148384605,-0.1444585767,-0.1546551193,-0.2836421386,0.591732481,0.956849521,-0.9187272165,1
dibstudent07--2016-09-26--00-34.log-9,0.9143366137,-0.3753098313,-0.7047755645,-0.488242589,0.0817995752,-1.0702401269,-0.1105679236,-0.3517255262,-0.8043827795,-0.1742359992,-1.0939531059,0.9372741394,1.0148384605,-0.1444585767,-0.1530425831,-0.2836421386,0.591732481,0.956849521,-0.8696258907,1
dibstudent09--2016-09-23--15-07.log-49,1.3854366861,-0.021879863,-0.2094252255,-0.1304853789,-0.29779045,-0.9490121723,-0.1105679236,-0.1961519258,0.6397074712,-0.1775422263,0.7360290747,-1.1869082721,-0.291077698,-0.1356302417,0.4512553755,1.7007660802,1.1269512348,-1.1503836119,1.0944271413,1
dibstudent09--2016-09-23--15-07.log-5,-0.4989636035,-0.021879863,-0.2094252255,-0.1304853789,-0.2385851347,-1.0590885058,-0.1105679236,-0.1431175281,-0.7765407926,-0.2271356339,-1.4717558786,0.9372741394,0.3618803812,-0.1444585767,-0.1405454272,-0.2836421386,0.1428393326,-1.0264287217,-1.0660311939,1
dibstudent09--2016-09-23--15-07.log-50,1.1498866499,-0.021879863,-0.2094252255,-0.1304853789,-0.2962905773,-0.6857363172,1.0632520095,-0.393658298,0.6614850743,-0.1246425916,0.7862060054,-0.1248170664,0.3618803812,-0.1356345355,0.4516585096,1.7007660802,1.1269512348,0.956849521,1.1435284671,1
dibstudent09--2016-09-23--15-07.log-51,0.9143366137,-0.021879863,-0.2094252255,-0.1304853789,-0.2918228145,-1.0562970033,-0.1105679236,-0.2274959186,0.6642254325,-0.1775422263,0.8363829362,0.9372741394,-0.291077698,-0.1444585767,-0.1340952822,1.7007660802,1.1269512348,-0.0967670454,1.1926297929,1
dibstudent09--2016-09-23--15-07.log-52,0.6787865775,-0.021879863,-0.7047755645,-0.1304853789,-0.2898571972,-1.0562970033,-0.1105679236,-0.2864129714,0.6824238189,-0.1775422263,0.8865598669,0.9372741394,-0.291077698,-0.1444585767,0.186799431,1.7007660802,1.1269512348,0.956849521,1.2417311187,1
dibstudent09--2016-09-23--15-07.log-53,0.4432365413,-0.021879863,-0.7047755645,-0.1304853789,-0.2869517138,-1.0562970033,-0.1105679236,-0.2720532596,0.694447893,-0.1775422263,0.9367367977,0.9372741394,-0.291077698,-0.1444585767,-0.1405454272,1.7007660802,1.1269512348,0.956849521,1.2908324445,1
dibstudent09--2016-09-23--15-07.log-54,0.2076865051,0.0959301264,-0.2094252255,0.2272718312,-0.2843674206,-1.0021869502,-0.1105679236,-0.3203513659,0.7082085742,-0.2106044981,0.9869137284,0.9372741394,-0.291077698,-0.1444585767,0.010629846,1.7007660802,1.1269512348,-0.360171187,1.3399337703,1
dibstudent09--2016-09-23--15-07.log-55,-0.0278635311,0.3315501052,-0.2094252255,0.5850290413,-0.2810929601,-0.9781069646,-0.1105679236,-0.1827123216,0.7174098438,-0.2172169524,1.0370906592,0.9372741394,0.3618803812,-0.1444585767,-0.1030539594,1.7007660802,1.1269512348,0.2544384767,1.3890350961,1
dibstudent09--2016-09-23--15-07.log-56,-0.2634135673,0.3315501052,-0.2094252255,0.5850290413,-0.2797960277,1.6927260239,1.0632520095,1.125318653,0.7386561262,-0.2039920437,1.0872675899,-0.1248170664,-0.6175567376,-0.1422528346,-0.0712063685,1.7007660802,1.1269512348,0.956849521,1.4381364219,1
dibstudent09--2016-09-23--15-07.log-57,-0.4989636035,0.3315501052,-0.7047755645,0.5850290413,-0.2953790823,1.6927260239,1.0632520095,-0.3802186938,0.8731626955,-0.2039920437,1.1374445207,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,1.7007660802,1.1269512348,0.956849521,1.4872377477,1
dibstudent09--2016-09-23--15-07.log-58,-0.7345136397,0.3315501052,-0.7047755645,0.5850290413,-0.2915985897,1.6927260239,1.0632520095,-0.39601136,0.8770481413,-0.2039920437,1.1876214515,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,1.7007660802,1.1269512348,0.956849521,1.5363390735,1
dibstudent09--2016-09-23--15-07.log-59,-0.7345136397,0.2137401158,0.2859251136,0.2272718312,-0.2876587139,0.7984263703,1.0632520095,-0.3832806912,0.8797060531,-0.2172169524,1.2377983822,0.9372741394,-0.6175567376,-0.1444585767,-0.0966038144,1.7007660802,1.6190071858,-0.0967670454,1.5854403993,1
dibstudent09--2016-09-23--15-07.log-6,-0.7345136397,-0.021879863,-0.7047755645,-0.1304853789,-0.2499391198,-0.6934602701,-0.1105679236,1.0221006826,-0.7444168323,-0.0684367297,-1.4215789479,-1.1435576107,0.3618803812,-0.1444585767,2.2214170407,-0.2836421386,0.1428393326,0.956849521,-1.0169298681,1
dibstudent09--2016-09-23--15-07.log-60,1.1498866499,-0.021879863,0.7812754526,-0.1304853789,-0.2839201839,1.5175235473,1.0632520095,-0.2176009911,0.8836726366,-0.2172169524,1.287975313,-1.1869082721,0.6883594209,-0.1422531028,-0.0337149008,0.7085619708,0.6348952837,-1.1503836119,1.6345417251,0
dibstudent09--2016-09-23--15-07.log-61,0.9143366137,-0.021879863,-0.2094252255,-0.1304853789,-0.2823043073,1.889381184,2.2370719425,-0.3071531014,0.9021170532,-0.2106044981,1.3381522437,0.2292133355,0.3618803812,-0.1433559068,-0.0018673099,0.7085619708,0.6348952837,0.956849521,1.6836430509,0
dibstudent09--2016-09-23--15-07.log-62,0.6787865775,-0.021879863,-0.2094252255,-0.1304853789,-0.2795307438,1.5315128825,1.0632520095,-0.3321468435,0.9123207652,-0.2172169524,1.3883291745,0.9372741394,0.0354013416,-0.1444585767,-0.1469955721,0.7085619708,0.6348952837,0.2544384767,1.7327443767,0
dibstudent09--2016-09-23--15-07.log-63,0.4432365413,-0.021879863,-0.2094252255,-0.1304853789,-0.2765281488,0.395375824,-0.1105679236,-0.3587696285,0.9207446839,-0.2238294067,1.4385061052,0.9372741394,0.3618803812,-0.1444585767,-0.0272647558,0.7085619708,0.6348952837,-0.0967670454,1.7818457025,0
dibstudent09--2016-09-23--15-07.log-64,0.2076865051,-0.021879863,-0.2094252255,-0.1304853789,-0.2732191174,1.5334469725,1.0632520095,-0.2157155248,0.9269006748,-0.2172169524,1.488683036,-0.1248170664,-0.291077698,-0.1433559738,-0.0143644658,0.7085619708,0.6348952837,0.956849521,1.8309470283,0
dibstudent09--2016-09-23--15-07.log-65,-0.0278635311,-0.021879863,-0.2094252255,-0.1304853789,-0.2717038119,0.395375824,-0.1105679236,-0.3088123118,0.9450584924,-0.2238294067,1.5388599668,0.9372741394,0.0354013416,-0.1444585767,-0.1405454272,0.7085619708,0.6348952837,-0.0967670454,1.8800483541,0
dibstudent09--2016-09-23--15-07.log-66,-0.2634135673,-0.021879863,-0.2094252255,-0.1304853789,-0.2690296836,1.5175235473,1.0632520095,-0.0391906223,0.9551182505,-0.2172169524,1.5890368975,-0.1248170664,-0.291077698,-0.1444585767,-0.1469955721,0.7085619708,0.6348952837,0.956849521,1.9291496799,0
dibstudent09--2016-09-23--15-07.log-67,-0.4989636035,-0.021879863,-0.7047755645,-0.1304853789,-0.2698083794,1.5175235473,1.0632520095,-0.3507601674,0.9886123898,-0.2172169524,1.6392138283,0.9372741394,-0.291077698,-0.1444585767,-0.1340952822,0.7085619708,0.6348952837,0.956849521,1.9782510057,0
dibstudent09--2016-09-23--15-07.log-68,-0.7345136397,0.0959301264,-0.2094252255,0.2272718312,-0.266717777,1.4985082164,1.0632520095,-0.4242933554,0.9953193314,-0.2238294067,1.689390759,0.9372741394,-0.6175567376,-0.1444585767,-0.0587092126,0.7085619708,0.6348952837,-0.0967670454,2.0273523315,0
dibstudent09--2016-09-23--15-07.log-7,-0.4989636035,3.7480397982,3.2580271479,2.7315723019,-0.3450306735,-0.1314224039,-0.1105679236,-0.0872775563,-0.6188039948,-0.2006858165,-1.3714020171,0.9372741394,-0.291077698,-0.1444585767,-0.1215981263,-0.2836421386,0.1428393326,-0.7633407915,-0.9678285423,1
dibstudent09--2016-09-23--15-07.log-8,-0.7345136397,3.7480397982,-0.2094252255,2.7315723019,-0.3394218229,1.9845119168,1.0632520095,0.4418295556,-0.5895224692,-0.170929772,-1.3212250864,-0.1248170664,-0.6175567376,-0.1444585767,-0.1465924381,-0.2836421386,0.1428393326,0.956849521,-0.9187272165,1
dibstudent09--2016-09-23--15-07.log-9,-0.7345136397,0.4493600946,2.7626768088,0.2272718312,-0.3581898587,1.3410639626,1.0632520095,0.4710769098,-0.5143157333,-0.2172169524,-1.2710481556,0.9372741394,0.3618803812,-0.1444585767,-0.1405454272,-0.2836421386,0.1428393326,-0.6821095823,-0.8696258907,1
dibstudent10--2016-09-20--15-32.log-17,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.2091129719,-1.0775533285,-0.1105679236,-0.4089833686,-0.512352726,-0.142826841,0.4528878225,-1.1869082721,-0.6175567376,-0.1300664446,0.0295771469,-0.2836421386,0.6348952837,-1.1503836119,-0.4768152843,0
dibstudent10--2016-09-20--15-32.log-18,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.191500416,-1.0971843297,-0.1105679236,0.3857633279,-0.5110244243,-0.2155638388,0.5765381162,-1.1869082721,-0.6175567376,-0.1444585767,-0.1594927281,-1.275846248,-0.3492166184,-1.1503836119,-0.4277139585,0
dibstudent10--2016-09-20--15-32.log-19,-0.7345136397,-0.3753098313,1.7719761307,-0.488242589,-0.2267113952,1.7193955267,-1.2843878567,-0.1245042041,-0.4406623905,-0.2155638388,0.7001884098,-1.1869082721,-0.6175567376,-0.142014959,-0.1344984162,-0.2836421386,1.1269512348,-1.1503836119,-0.3786126327,0
dibstudent10--2016-09-20--15-32.log-2,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,0.8178024381,0.2396005123,-1.2843878567,-0.3809276291,-0.9113954685,-0.1808484535,-1.4018665822,-1.1869082721,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,-1.1503836119,-1.2133351713,0
dibstudent10--2016-09-20--15-32.log-20,-0.0278635311,-0.3753098313,1.2766257917,-0.488242589,-0.2278182041,1.0693120395,-1.2843878567,0.0399989649,-0.4144889597,-0.2006858165,0.8238387035,-1.1869082721,-0.6175567376,-0.1444585767,-0.1091009703,-0.2836421386,0.1428393326,-1.1503836119,-0.3295113069,0
dibstudent10--2016-09-20--15-32.log-21,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.2369040821,1.0693120395,-1.2843878567,-0.3618316258,-0.3742067411,-0.2006858165,0.9474889971,0.9372741394,-0.6175567376,-0.1444585767,-0.1594927281,-0.2836421386,0.1428393326,0.956849521,-0.2804099811,0
dibstudent10--2016-09-20--15-32.log-22,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.2259758202,1.0693120395,-1.2843878567,-0.3036235084,-0.3687665935,-0.2006858165,1.0711392908,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,0.1428393326,0.956849521,-0.2313086553,0
dibstudent10--2016-09-20--15-32.log-23,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2181908466,1.0693120395,-1.2843878567,0.2346846794,-0.3582775912,-0.2006858165,1.1947895844,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,0.1428393326,0.956849521,-0.1822073295,0
dibstudent10--2016-09-20--15-32.log-24,-0.0278635311,-0.3753098313,1.2766257917,-0.488242589,-0.2361912181,0.2955129631,-1.2843878567,-0.1971022009,-0.3000613378,5.3256729007,1.3184398781,-1.1869082721,-0.291077698,0.724394213,0.1618051192,0.7085619708,2.1110631369,-1.1503836119,-0.1331060037,0
dibstudent10--2016-09-20--15-32.log-25,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.2337898717,0.2955129631,-1.2843878567,-0.3851812413,-0.2799405129,5.3256729007,1.4420901717,0.9372741394,-0.291077698,-0.1444585767,-0.0333117667,0.7085619708,2.1110631369,0.956849521,-0.0840046779,0
dibstudent10--2016-09-20--15-32.log-26,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.223481999,0.2955129631,-1.2843878567,0.4194603827,-0.2764856201,5.3256729007,1.5657404654,0.9372741394,-0.291077698,-0.1444585767,-0.1405454272,0.7085619708,2.1110631369,0.956849521,-0.0349033521,0
dibstudent10--2016-09-20--15-32.log-27,-0.7345136397,-0.021879863,-0.2094252255,-0.1304853789,-0.245594617,0.2955129631,-1.2843878567,-0.4242933554,-0.2026477546,5.3256729007,1.689390759,0.9372741394,-0.6175567376,-0.1444585767,0.0356241578,0.7085619708,2.1110631369,0.956849521,0.0141979737,0
dibstudent10--2016-09-20--15-32.log-3,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,0.9424939657,-1.0116304084,-0.1105679236,-0.3585282888,-0.907592469,-0.2205231796,-1.2782162886,-1.1869082721,-0.291077698,-0.1444585767,-0.1469955721,-1.275846248,-1.3333285205,-1.1503836119,-1.1642338455,0
dibstudent10--2016-09-20--15-32.log-4,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,0.9153825435,0.2396005123,-1.2843878567,-0.0905658097,-0.901867031,-0.1808484535,-1.1545659949,-1.1869082721,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,-0.8412725695,-1.1503836119,-1.1151325197,0
dibstudent10--2016-09-20--15-32.log-5,-0.4989636035,-0.3753098313,1.2766257917,-0.488242589,0.2883786075,-1.02524552,-0.1105679236,-0.2595488467,-0.872483429,-0.2106044981,-1.0309157013,-1.1869082721,-0.291077698,-0.1444585767,-0.0272647558,-0.2836421386,-0.8412725695,-1.1503836119,-1.0660311939,0
dibstudent10--2016-09-20--15-32.log-6,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,0.2294250116,-1.0116304084,-0.1105679236,-0.3698561707,-0.8581691797,-0.2205231796,-0.9072654076,-1.1869082721,-0.6175567376,-0.1444585767,-0.1530425831,-1.275846248,-1.3333285205,-1.1503836119,-1.0169298681,0
dibstudent10--2016-09-20--15-32.log-7,0.2076865051,-0.3753098313,1.2766257917,-0.488242589,0.2831498691,0.3845412492,-1.2843878567,0.0105404384,-0.853323169,-0.170929772,-0.783615114,-1.1869082721,-0.6175567376,-0.1444585767,-0.1215981263,-0.2836421386,-0.3492166184,-1.1503836119,-0.9678285423,0
dibstudent10--2016-09-20--15-32.log-8,-0.0278635311,-0.3753098313,-0.7047755645,-0.488242589,0.0747703859,0.3845412492,-0.1105679236,-0.3967202954,-0.8155352784,-0.170929772,-0.6599648203,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,-0.2836421386,-0.3492166184,0.956849521,-0.9187272165,0
dibstudent10--2016-09-20--15-32.log-9,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,0.1291343671,0.3845412492,-0.1105679236,-0.4068565625,-0.8130815192,-0.170929772,-0.5363145267,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,-0.2836421386,-0.3492166184,0.956849521,-0.8696258907,0
dibstudent10--2016-09-26--08-15.log-1,-0.0278635311,-0.3753098313,-0.7047755645,-0.488242589,-0.3816464926,-1.0965654434,-0.1105679236,-0.3498098923,-0.8339181875,-0.2271356339,-1.6491671695,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-1.275846248,-1.3333285205,0.956849521,-1.2624364971,0
dibstudent10--2016-09-26--08-15.log-10,3.5053870118,-0.3753098313,0.7812754526,-0.488242589,-0.2432372049,-0.9057315746,-0.1105679236,-0.2352791237,-0.6455911925,-0.2205231796,-1.0927408481,-1.1869082721,1.0148384605,-0.1429076702,-0.1340952822,-1.275846248,-1.3333285205,-1.1503836119,-0.8205245649,0
dibstudent10--2016-09-26--08-15.log-11,3.2698369756,-0.3753098313,-0.7047755645,-0.488242589,-0.2338117452,-0.9057315746,-0.1105679236,-0.3898873653,-0.6291712907,-0.2205231796,-1.0309157013,0.9372741394,1.0148384605,-0.1444585767,-0.1530425831,-1.275846248,-1.3333285205,0.956849521,-0.7714232391,1
